Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Income share held by fourth 20%,SI.DST.04TH.20,Azerbaijan,AZE,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,"Bahamas, The",BHS,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Bahrain,BHR,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Bangladesh,BGD,..,..,21.5,..
Income share held by fourth 20%,SI.DST.04TH.20,Barbados,BRB,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Belarus,BLR,22.5,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Belgium,BEL,22.6,22.4,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Belize,BLZ,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Benin,BEN,..,22.1,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Bermuda,BMU,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Bhutan,BTN,..,..,22.8,..
Income share held by fourth 20%,SI.DST.04TH.20,Bolivia,BOL,22.1,22.4,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Bosnia and Herzegovina,BIH,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Botswana,BWA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Brazil,BRA,19.3,19.6,19.5,..
Income share held by fourth 20%,SI.DST.04TH.20,British Virgin Islands,VGB,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Brunei Darussalam,BRN,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Bulgaria,BGR,20.7,21.9,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Burkina Faso,BFA,..,21.1,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Burundi,BDI,21.4,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Cabo Verde,CPV,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Cambodia,KHM,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Cameroon,CMR,..,22.5,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Canada,CAN,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Cayman Islands,CYM,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Central African Republic,CAF,..,21.4,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Chad,TCD,..,..,21.4,..
Income share held by fourth 20%,SI.DST.04TH.20,Channel Islands,CHI,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Chile,CHL,19.7,..,20.3,..
Income share held by fourth 20%,SI.DST.04TH.20,China,CHN,21.7,21.9,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Colombia,COL,19.5,18.8,18.8,..
Income share held by fourth 20%,SI.DST.04TH.20,Comoros,COM,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,"Congo, Dem. Rep.",COD,20.2,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,"Congo, Rep.",COG,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Costa Rica,CRI,20.9,20.6,21.1,21.4
Income share held by fourth 20%,SI.DST.04TH.20,Cote d'Ivoire,CIV,..,21.8,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Croatia,HRV,23.5,23.2,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Cuba,CUB,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Curacao,CUW,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Cyprus,CYP,21.6,21.8,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Czechia,CZE,21.7,22,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Denmark,DNK,22.1,21.8,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Djibouti,DJI,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Dominica,DMA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Dominican Republic,DOM,21.7,21.5,22.4,..
Income share held by fourth 20%,SI.DST.04TH.20,Ecuador,ECU,21.1,21.2,21.3,22.1
Income share held by fourth 20%,SI.DST.04TH.20,"Egypt, Arab Rep.",EGY,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,El Salvador,SLV,..,22.7,22.7,..
Income share held by fourth 20%,SI.DST.04TH.20,Equatorial Guinea,GNQ,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Eritrea,ERI,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Estonia,EST,23.1,23.1,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Eswatini,SWZ,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Ethiopia,ETH,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Faroe Islands,FRO,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Fiji,FJI,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Finland,FIN,22.3,22.3,..,..
Income share held by fourth 20%,SI.DST.04TH.20,France,FRA,22.4,22.5,..,..
Income share held by fourth 20%,SI.DST.04TH.20,French Polynesia,PYF,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Gabon,GAB,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,"Gambia, The",GMB,21.8,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Georgia,GEO,22.9,22.5,23.2,..
Income share held by fourth 20%,SI.DST.04TH.20,Germany,DEU,22.5,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Ghana,GHA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Gibraltar,GIB,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Greece,GRC,23,23.1,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Greenland,GRL,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Grenada,GRD,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Guam,GUM,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Guatemala,GTM,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Guinea,GIN,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Guinea-Bissau,GNB,..,22.4,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Guyana,GUY,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Haiti,HTI,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Honduras,HND,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,"Hong Kong SAR, China",HKG,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Hungary,HUN,22.9,22,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Iceland,ISL,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,India,IND,22.3,22.5,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Indonesia,IDN,22,21.7,21.1,20.7
Income share held by fourth 20%,SI.DST.04TH.20,"Iran, Islamic Rep.",IRN,22.3,22.5,22.4,..
Income share held by fourth 20%,SI.DST.04TH.20,Iraq,IRQ,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Ireland,IRL,22.3,21.9,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Isle of Man,IMN,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Israel,ISR,23.9,23.8,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Italy,ITA,23.1,22.9,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Jamaica,JAM,..,22.7,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Japan,JPN,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Jordan,JOR,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Kazakhstan,KAZ,21.7,21.5,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Kenya,KEN,21.8,20.6,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Kiribati,KIR,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,"Korea, Dem. People's Rep.",PRK,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,"Korea, Rep.",KOR,23,23.2,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Kosovo,XKX,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Kuwait,KWT,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Kyrgyz Republic,KGZ,22.1,21.9,22.5,..
Income share held by fourth 20%,SI.DST.04TH.20,Lao PDR,LAO,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Latvia,LVA,22.3,22.7,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Lebanon,LBN,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Lesotho,LSO,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Liberia,LBR,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Libya,LBY,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Liechtenstein,LIE,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Lithuania,LTU,21.5,21.6,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Luxembourg,LUX,23.3,23.1,..,..
Income share held by fourth 20%,SI.DST.04TH.20,"Macao SAR, China",MAC,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Madagascar,MDG,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Malawi,MWI,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Malaysia,MYS,..,22.1,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Maldives,MDV,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Mali,MLI,..,21.6,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Malta,MLT,22.3,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Marshall Islands,MHL,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Mauritania,MRT,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Mauritius,MUS,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Mexico,MEX,20.6,..,20.7,..
Income share held by fourth 20%,SI.DST.04TH.20,"Micronesia, Fed. Sts.",FSM,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Moldova,MDA,..,22.1,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Monaco,MCO,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Mongolia,MNG,..,..,22.6,..
Income share held by fourth 20%,SI.DST.04TH.20,Montenegro,MNE,23.8,24,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Morocco,MAR,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Mozambique,MOZ,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Myanmar,MMR,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Namibia,NAM,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Nauru,NRU,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Nepal,NPL,..,..,22.2,..
Income share held by fourth 20%,SI.DST.04TH.20,Netherlands,NLD,22.5,22.5,..,..
Income share held by fourth 20%,SI.DST.04TH.20,New Caledonia,NCL,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,New Zealand,NZL,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Nicaragua,NIC,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Niger,NER,..,20.8,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Nigeria,NGA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,North Macedonia,MKD,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Northern Mariana Islands,MNP,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Norway,NOR,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Oman,OMN,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Pakistan,PAK,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Palau,PLW,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Panama,PAN,..,20.2,..,21.2
Income share held by fourth 20%,SI.DST.04TH.20,Papua New Guinea,PNG,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Paraguay,PRY,21.5,21.5,20.8,..
Income share held by fourth 20%,SI.DST.04TH.20,Peru,PER,21.9,22.1,22,..
Income share held by fourth 20%,SI.DST.04TH.20,Philippines,PHL,..,20.8,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Poland,POL,22.6,22.6,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Portugal,PRT,22.2,21.7,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Puerto Rico,PRI,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Qatar,QAT,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Romania,ROU,24.3,24,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Russian Federation,RUS,22.7,22.7,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Rwanda,RWA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Samoa,WSM,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,San Marino,SMR,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Sao Tome and Principe,STP,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Saudi Arabia,SAU,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Senegal,SEN,..,21.6,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Serbia,SRB,22.5,22.6,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Seychelles,SYC,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Sierra Leone,SLE,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Singapore,SGP,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Sint Maarten (Dutch part),SXM,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Slovak Republic,SVK,23.6,23.4,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Slovenia,SVN,22.4,22.4,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Solomon Islands,SLB,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Somalia,SOM,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,South Africa,ZAF,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,South Sudan,SSD,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Spain,ESP,23.7,23.6,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Sri Lanka,LKA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,St. Kitts and Nevis,KNA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,St. Lucia,LCA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,St. Martin (French part),MAF,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,St. Vincent and the Grenadines,VCT,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Sudan,SDN,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Suriname,SUR,..,..,22,..
Income share held by fourth 20%,SI.DST.04TH.20,Sweden,SWE,23.1,23.2,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Switzerland,CHE,22.3,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Syrian Arab Republic,SYR,..,..,23.1,..
Income share held by fourth 20%,SI.DST.04TH.20,Tajikistan,TJK,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Tanzania,TZA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Thailand,THA,22.4,22.5,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Timor-Leste,TLS,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Togo,TGO,..,21.6,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Tonga,TON,..,22.7,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Trinidad and Tobago,TTO,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Tunisia,TUN,..,21.9,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Turkiye,TUR,21.6,21,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Turkmenistan,TKM,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Turks and Caicos Islands,TCA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Tuvalu,TUV,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Uganda,UGA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Ukraine,UKR,22.1,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,United Arab Emirates,ARE,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,United Kingdom,GBR,23,23,..,..
Income share held by fourth 20%,SI.DST.04TH.20,United States,USA,22.7,22.2,22.6,..
Income share held by fourth 20%,SI.DST.04TH.20,Uruguay,URY,22.5,22.2,22.1,..
Income share held by fourth 20%,SI.DST.04TH.20,Uzbekistan,UZB,..,..,23.3,..
Income share held by fourth 20%,SI.DST.04TH.20,Vanuatu,VUT,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,"Venezuela, RB",VEN,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Viet Nam,VNM,22.1,..,22,..
Income share held by fourth 20%,SI.DST.04TH.20,Virgin Islands (U.S.),VIR,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,West Bank and Gaza,PSE,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,"Yemen, Rep.",YEM,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Zambia,ZMB,..,..,20.5,..
Income share held by fourth 20%,SI.DST.04TH.20,Zimbabwe,ZWE,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Africa Eastern and Southern,AFE,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Africa Western and Central,AFW,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Arab World,ARB,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Caribbean small states,CSS,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Central Europe and the Baltics,CEB,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Early-demographic dividend,EAR,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,East Asia & Pacific,EAS,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,East Asia & Pacific (excluding high income),EAP,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Euro area,EMU,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Europe & Central Asia,ECS,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Europe & Central Asia (excluding high income),ECA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,European Union,EUU,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Fragile and conflict affected situations,FCS,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Heavily indebted poor countries (HIPC),HPC,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,High income,HIC,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,IBRD only,IBD,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,IDA & IBRD total,IBT,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,IDA blend,IDB,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,IDA only,IDX,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,IDA total,IDA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Late-demographic dividend,LTE,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Latin America & Caribbean,LCN,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Latin America & Caribbean (excluding high income),LAC,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Least developed countries: UN classification,LDC,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Low & middle income,LMY,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Low income,LIC,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Lower middle income,LMC,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Middle East & North Africa,MEA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Middle East & North Africa (excluding high income),MNA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Middle income,MIC,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,North America,NAC,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Not classified,INX,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,OECD members,OED,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Other small states,OSS,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Pacific island small states,PSS,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Post-demographic dividend,PST,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Pre-demographic dividend,PRE,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Small states,SST,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,South Asia,SAS,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,South Asia (IDA & IBRD),TSA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Sub-Saharan Africa,SSF,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,Upper middle income,UMC,..,..,..,..
Income share held by fourth 20%,SI.DST.04TH.20,World,WLD,..,..,..,..
